geocod;geodsg;valor;periodo;indicador_cod;indicador_dsg
11C1307;Marco de Canaveses;46.7;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
2004802;Santa Cruz das Flores;47.1;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1190314;Vizela;47.2;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11C1303;Felgueiras;47.6;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11C1311;Penafiel;47.6;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
2004801;Lajes das Flores;47.9;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
2004101;Vila do Porto;48.1;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11C;Tâmega e Sousa;48.9;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1810211;Odemira;48.9;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
3003104;Machico;49.1;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
2004302;Vila da Praia da Vitória;49.3;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
3;Região Autónoma da Madeira;49.5;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
30;Região Autónoma da Madeira;49.5;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
300;Região Autónoma da Madeira;49.5;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1120303;Braga;49.6;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
3003105;Ponta do Sol;49.6;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11C0106;Castelo de Paiva;49.8;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
2004301;Angra do Heroísmo;49.9;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
3003107;Ribeira Brava;50;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1500801;Albufeira;50.2;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1120302;Barcelos;50.4;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1701502;Alcochete;50.4;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
2004202;Nordeste;50.4;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11A1306;Maia;50.5;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11A1318;Trofa;50.6;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11A1315;Valongo;50.7;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
2004502;Velas;50.7;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
112;Cávado;51;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1701111;Sintra;51;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1190312;Vila Nova de Famalicão;51.3;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
2004602;Madalena;51.4;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1701109;Mafra;51.5;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16B1102;Arruda dos Vinhos;51.6;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
2004701;Horta;51.7;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1190308;Guimarães;51.9;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1120306;Esposende;52.4;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11A1313;Póvoa de Varzim;52.4;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1851405;Benavente;52.6;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
3003103;Funchal;52.6;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
2004603;São Roque do Pico;52.7;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
119;Ave;52.9;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16B1112;Sobral de Monte Agraço;52.9;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11A1316;Vila do Conde;53;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1701114;Vila Franca de Xira;53.3;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1120301;Amares;53.5;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11C1302;Baião;53.5;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16B1101;Alenquer;53.5;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16D0105;Aveiro;53.7;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1701507;Montijo;53.7;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11A0109;Santa Maria da Feira;53.8;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11A0116;São João da Madeira;53.9;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11A1304;Gondomar;54.2;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1190309;Póvoa de Lanhoso;54.3;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16I1410;Entroncamento;54.3;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16D0115;Ovar;54.4;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1120313;Vila Verde;54.6;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11A1317;Vila Nova de Gaia;54.6;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16D0110;Ílhavo;54.6;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11C1301;Amarante;54.7;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1701508;Palmela;54.7;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11A;Área Metropolitana do Porto;54.8;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1701511;Sesimbra;55.1;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1840204;Barrancos;55.3;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1190304;Cabeceiras de Basto;55.4;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11;Norte;55.8;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16D0102;Albergaria-a-Velha;55.8;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16B1113;Torres Vedras;56.3;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1851103;Azambuja;56.3;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11A0113;Oliveira de Azeméis;56.4;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16E0607;Lousã;56.5;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
2004501;Calheta;56.5;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16E0604;Condeixa-a-Nova;56.6;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11C0305;Celorico de Basto;57;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16F1009;Leiria;57;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1190307;Fafe;57.1;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
2004401;Santa Cruz da Graciosa;57.1;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1500805;Faro;57.3;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11A1308;Matosinhos;57.4;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11D1714;Vila Real;57.4;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16F1010;Marinha Grande;57.5;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
2004601;Lajes do Pico;57.5;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1111607;Ponte de Lima;57.7;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
17;Área Metropolitana de Lisboa;57.7;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
170;Área Metropolitana de Lisboa;57.7;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16D;Região de Aveiro;57.8;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1701106;Lisboa;58;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16D0114;Oliveira do Bairro;58.2;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
3003101;Calheta;58.2;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11A1314;Santo Tirso;58.3;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
PT;Portugal;58.5;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16I1408;Constância;58.6;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11D1820;Tarouca;58.8;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1;Continente;59.1;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1840207;Cuba;59.1;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16B;Oeste;59.2;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1851414;Rio Maior;59.2;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16E0609;Miranda do Corvo;59.4;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16G1810;Oliveira de Frades;59.4;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16J0907;Guarda;59.4;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1701105;Cascais;59.4;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1701510;Seixal;59.4;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16D0108;Estarreja;59.5;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16E0617;Vila Nova de Poiares;59.5;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16G1823;Viseu;59.5;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1701116;Odivelas;59.5;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1500811;Portimão;59.6;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16D0118;Vagos;59.6;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1870705;Évora;59.6;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1701506;Moita;59.7;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11C1813;Resende;59.8;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11D1805;Lamego;59.8;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1500806;Lagoa;60;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16F1004;Batalha;60;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
3003106;Porto Moniz;60;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11A0104;Arouca;60.1;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16D0112;Murtosa;60.2;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1701115;Amadora;60.3;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1811513;Sines;60.3;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1851406;Cartaxo;60.3;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
3003110;São Vicente;60.3;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11A1312;Porto;60.4;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16F1016;Porto de Mós;60.4;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11C1804;Cinfães;60.6;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1840205;Beja;60.6;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1500808;Loulé;60.8;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1500810;Olhão;60.8;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16B1006;Caldas da Rainha;60.8;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
15;Algarve;60.9;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
150;Algarve;60.9;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16E0111;Mealhada;60.9;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1701107;Loures;60.9;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16B1001;Alcobaça;61;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1861204;Campo Maior;61;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16E0603;Coimbra;61.3;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1701512;Setúbal;61.3;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1111610;Vila Nova de Cerveira;61.4;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11D1704;Mesão Frio;61.4;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16F;Região de Leiria;61.4;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
185;Lezíria do Tejo;61.9;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1870713;Viana do Alentejo;61.9;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16B1108;Lourinhã;62;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1701503;Almada;62;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
181;Alentejo Litoral;62;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1851403;Almeirim;62.1;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1111609;Viana do Castelo;62.2;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16D0101;Águeda;62.3;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1701110;Oeiras;62.4;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1500807;Lagos;62.5;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16B1012;Óbidos;62.5;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1870714;Vila Viçosa;62.7;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11D1708;Peso da Régua;62.9;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1500813;Silves;63;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1861207;Elvas;63.2;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1840206;Castro Verde;63.3;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16E0610;Montemor-o-Velho;63.4;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16I1421;Ourém;63.4;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1111608;Valença;63.5;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1851415;Salvaterra de Magos;63.5;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11D1815;São João da Pesqueira;63.7;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1851416;Santarém;63.8;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1870710;Redondo;63.8;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1191705;Mondim de Basto;64;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
3003109;Santana;64;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1701504;Barreiro;64.2;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16;Centro;64.3;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16B1011;Nazaré;64.3;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16B1005;Bombarral;64.5;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
18;Alentejo;64.5;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1870709;Portel;64.5;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1870711;Reguengos de Monsaraz;64.6;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1851412;Golegã;64.7;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
187;Alentejo Central;64.7;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1870702;Arraiolos;64.9;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1500812;São Brás de Alportel;65;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16I1420;Vila Nova da Barquinha;65;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11E0402;Bragança;65.3;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1840214;Vidigueira;65.3;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11A0107;Espinho;65.6;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16B1014;Peniche;65.6;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16E;Região de Coimbra;65.6;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11D1801;Armamar;65.9;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1811505;Grândola;66.2;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1500816;Vila Real de Santo António;66.3;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11A0119;Vale de Cambra;66.4;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1500803;Aljezur;66.4;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
111;Alto Minho;66.5;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11D;Douro;66.5;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16E0605;Figueira da Foz;66.6;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1120310;Terras de Bouro;66.7;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
184;Baixo Alentejo;66.7;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16I1417;Sardoal;66.8;2019;0008261;"Índice de dependência total (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
