freq;freq_label;isced11;isced11_label;sex;sex_label;age;age_label;unit;unit_label;geo;geo_label;time;time_label;value
A;Annual;ED5-8;Tertiary education (levels 5-8);M;Males;Y_GE25;25 years or over;PC;Percentage;PT;Portugal;2005;2005;2.8
A;Annual;NRP;No response;M;Males;Y_GE25;25 years or over;PC;Percentage;PT;Portugal;2005;2005;2.4
A;Annual;UNK;Unknown;M;Males;Y_GE25;25 years or over;PC;Percentage;PT;Portugal;2005;2005;3.1
A;Annual;TOTAL;All ISCED 2011 levels;F;Females;Y_GE25;25 years or over;PC;Percentage;PT;Portugal;2005;2005;4.6
A;Annual;ED0-2;Less than primary, primary and lower secondary education (levels 0-2);F;Females;Y_GE25;25 years or over;PC;Percentage;PT;Portugal;2005;2005;4.9
A;Annual;ED3_4;Upper secondary and post-secondary non-tertiary education (levels 3 and 4);F;Females;Y_GE25;25 years or over;PC;Percentage;PT;Portugal;2005;2005;6.0
A;Annual;ED5-8;Tertiary education (levels 5-8);F;Females;Y_GE25;25 years or over;PC;Percentage;PT;Portugal;2005;2005;5.7
A;Annual;NRP;No response;F;Females;Y_GE25;25 years or over;PC;Percentage;PT;Portugal;2005;2005;6.0
A;Annual;UNK;Unknown;F;Females;Y_GE25;25 years or over;PC;Percentage;PT;Portugal;2005;2005;6.1
A;Annual;TOTAL;All ISCED 2011 levels;T;Total;Y35-44;From 35 to 44 years;PC;Percentage;PT;Portugal;2005;2005;8.6
A;Annual;ED0-2;Less than primary, primary and lower secondary education (levels 0-2);T;Total;Y35-44;From 35 to 44 years;PC;Percentage;PT;Portugal;2005;2005;9.6
A;Annual;ED3_4;Upper secondary and post-secondary non-tertiary education (levels 3 and 4);T;Total;Y35-44;From 35 to 44 years;PC;Percentage;PT;Portugal;2005;2005;11.5
A;Annual;ED5-8;Tertiary education (levels 5-8);T;Total;Y35-44;From 35 to 44 years;PC;Percentage;PT;Portugal;2005;2005;14.7
A;Annual;NRP;No response;T;Total;Y35-44;From 35 to 44 years;PC;Percentage;PT;Portugal;2005;2005;16.0
A;Annual;UNK;Unknown;T;Total;Y35-44;From 35 to 44 years;PC;Percentage;PT;Portugal;2005;2005;13.6
A;Annual;TOTAL;All ISCED 2011 levels;M;Males;Y35-44;From 35 to 44 years;PC;Percentage;PT;Portugal;2005;2005;12.1
A;Annual;ED0-2;Less than primary, primary and lower secondary education (levels 0-2);M;Males;Y35-44;From 35 to 44 years;PC;Percentage;PT;Portugal;2005;2005;10.9
A;Annual;ED3_4;Upper secondary and post-secondary non-tertiary education (levels 3 and 4);M;Males;Y35-44;From 35 to 44 years;PC;Percentage;PT;Portugal;2005;2005;7.8
A;Annual;ED5-8;Tertiary education (levels 5-8);M;Males;Y35-44;From 35 to 44 years;PC;Percentage;PT;Portugal;2005;2005;5.6
A;Annual;NRP;No response;M;Males;Y35-44;From 35 to 44 years;PC;Percentage;PT;Portugal;2005;2005;5.2
A;Annual;UNK;Unknown;M;Males;Y35-44;From 35 to 44 years;PC;Percentage;PT;Portugal;2005;2005;5.1
A;Annual;TOTAL;All ISCED 2011 levels;F;Females;Y35-44;From 35 to 44 years;PC;Percentage;PT;Portugal;2005;2005;5.2
A;Annual;ED0-2;Less than primary, primary and lower secondary education (levels 0-2);F;Females;Y35-44;From 35 to 44 years;PC;Percentage;PT;Portugal;2005;2005;5.2
A;Annual;ED3_4;Upper secondary and post-secondary non-tertiary education (levels 3 and 4);F;Females;Y35-44;From 35 to 44 years;PC;Percentage;PT;Portugal;2005;2005;5.4
A;Annual;ED5-8;Tertiary education (levels 5-8);F;Females;Y35-44;From 35 to 44 years;PC;Percentage;PT;Portugal;2005;2005;5.3
A;Annual;NRP;No response;F;Females;Y35-44;From 35 to 44 years;PC;Percentage;PT;Portugal;2005;2005;3.9
A;Annual;UNK;Unknown;F;Females;Y35-44;From 35 to 44 years;PC;Percentage;PT;Portugal;2005;2005;2.7
A;Annual;TOTAL;All ISCED 2011 levels;T;Total;Y45-54;From 45 to 54 years;PC;Percentage;PT;Portugal;2005;2005;2.6
A;Annual;ED0-2;Less than primary, primary and lower secondary education (levels 0-2);T;Total;Y45-54;From 45 to 54 years;PC;Percentage;PT;Portugal;2005;2005;3.3
A;Annual;ED3_4;Upper secondary and post-secondary non-tertiary education (levels 3 and 4);T;Total;Y45-54;From 45 to 54 years;PC;Percentage;PT;Portugal;2005;2005;4.4
A;Annual;ED5-8;Tertiary education (levels 5-8);T;Total;Y45-54;From 45 to 54 years;PC;Percentage;PT;Portugal;2005;2005;4.7
A;Annual;NRP;No response;T;Total;Y45-54;From 45 to 54 years;PC;Percentage;PT;Portugal;2005;2005;5.8
A;Annual;UNK;Unknown;T;Total;Y45-54;From 45 to 54 years;PC;Percentage;PT;Portugal;2005;2005;5.6
A;Annual;TOTAL;All ISCED 2011 levels;M;Males;Y45-54;From 45 to 54 years;PC;Percentage;PT;Portugal;2005;2005;5.6
A;Annual;ED0-2;Less than primary, primary and lower secondary education (levels 0-2);M;Males;Y45-54;From 45 to 54 years;PC;Percentage;PT;Portugal;2005;2005;6.6
A;Annual;ED3_4;Upper secondary and post-secondary non-tertiary education (levels 3 and 4);M;Males;Y45-54;From 45 to 54 years;PC;Percentage;PT;Portugal;2005;2005;8.4
A;Annual;ED5-8;Tertiary education (levels 5-8);M;Males;Y45-54;From 45 to 54 years;PC;Percentage;PT;Portugal;2005;2005;9.3
A;Annual;NRP;No response;M;Males;Y45-54;From 45 to 54 years;PC;Percentage;PT;Portugal;2005;2005;12.2
A;Annual;UNK;Unknown;M;Males;Y45-54;From 45 to 54 years;PC;Percentage;PT;Portugal;2005;2005;15.9
A;Annual;TOTAL;All ISCED 2011 levels;F;Females;Y45-54;From 45 to 54 years;PC;Percentage;PT;Portugal;2005;2005;16.9
A;Annual;ED0-2;Less than primary, primary and lower secondary education (levels 0-2);F;Females;Y45-54;From 45 to 54 years;PC;Percentage;PT;Portugal;2005;2005;13.6
A;Annual;ED3_4;Upper secondary and post-secondary non-tertiary education (levels 3 and 4);F;Females;Y45-54;From 45 to 54 years;PC;Percentage;PT;Portugal;2005;2005;12.1
A;Annual;ED5-8;Tertiary education (levels 5-8);F;Females;Y45-54;From 45 to 54 years;PC;Percentage;PT;Portugal;2005;2005;9.7
A;Annual;NRP;No response;F;Females;Y45-54;From 45 to 54 years;PC;Percentage;PT;Portugal;2005;2005;7.6
A;Annual;UNK;Unknown;F;Females;Y45-54;From 45 to 54 years;PC;Percentage;PT;Portugal;2005;2005;5.4
A;Annual;TOTAL;All ISCED 2011 levels;T;Total;Y55-64;From 55 to 64 years;PC;Percentage;PT;Portugal;2005;2005;4.3
A;Annual;ED0-2;Less than primary, primary and lower secondary education (levels 0-2);T;Total;Y55-64;From 55 to 64 years;PC;Percentage;PT;Portugal;2005;2005;4.1
A;Annual;ED3_4;Upper secondary and post-secondary non-tertiary education (levels 3 and 4);T;Total;Y55-64;From 55 to 64 years;PC;Percentage;PT;Portugal;2005;2005;4.6
A;Annual;ED5-8;Tertiary education (levels 5-8);T;Total;Y55-64;From 55 to 64 years;PC;Percentage;PT;Portugal;2005;2005;5.3
A;Annual;NRP;No response;T;Total;Y55-64;From 55 to 64 years;PC;Percentage;PT;Portugal;2005;2005;5.8
A;Annual;UNK;Unknown;T;Total;Y55-64;From 55 to 64 years;PC;Percentage;PT;Portugal;2005;2005;6.1
A;Annual;TOTAL;All ISCED 2011 levels;M;Males;Y55-64;From 55 to 64 years;PC;Percentage;PT;Portugal;2005;2005;3.7
A;Annual;ED0-2;Less than primary, primary and lower secondary education (levels 0-2);M;Males;Y55-64;From 55 to 64 years;PC;Percentage;PT;Portugal;2005;2005;2.9
A;Annual;ED3_4;Upper secondary and post-secondary non-tertiary education (levels 3 and 4);M;Males;Y55-64;From 55 to 64 years;PC;Percentage;PT;Portugal;2005;2005;2.5
A;Annual;ED5-8;Tertiary education (levels 5-8);M;Males;Y55-64;From 55 to 64 years;PC;Percentage;PT;Portugal;2005;2005;3.7
A;Annual;NRP;No response;M;Males;Y55-64;From 55 to 64 years;PC;Percentage;PT;Portugal;2005;2005;4.0
A;Annual;UNK;Unknown;M;Males;Y55-64;From 55 to 64 years;PC;Percentage;PT;Portugal;2005;2005;5.2
A;Annual;TOTAL;All ISCED 2011 levels;F;Females;Y55-64;From 55 to 64 years;PC;Percentage;PT;Portugal;2005;2005;6.8
A;Annual;ED0-2;Less than primary, primary and lower secondary education (levels 0-2);F;Females;Y55-64;From 55 to 64 years;PC;Percentage;PT;Portugal;2005;2005;5.9
A;Annual;ED3_4;Upper secondary and post-secondary non-tertiary education (levels 3 and 4);F;Females;Y55-64;From 55 to 64 years;PC;Percentage;PT;Portugal;2005;2005;6.0
A;Annual;ED5-8;Tertiary education (levels 5-8);F;Females;Y55-64;From 55 to 64 years;PC;Percentage;PT;Portugal;2005;2005;5.7
A;Annual;NRP;No response;F;Females;Y55-64;From 55 to 64 years;PC;Percentage;PT;Portugal;2005;2005;9.4
A;Annual;UNK;Unknown;F;Females;Y55-64;From 55 to 64 years;PC;Percentage;PT;Portugal;2005;2005;10.5
A;Annual;TOTAL;All ISCED 2011 levels;T;Total;Y15-24;From 15 to 24 years;PC;Percentage;PT;Portugal;2006;2006;12.2
A;Annual;ED0-2;Less than primary, primary and lower secondary education (levels 0-2);T;Total;Y15-24;From 15 to 24 years;PC;Percentage;PT;Portugal;2006;2006;14.8
A;Annual;ED3_4;Upper secondary and post-secondary non-tertiary education (levels 3 and 4);T;Total;Y15-24;From 15 to 24 years;PC;Percentage;PT;Portugal;2006;2006;16.6
A;Annual;ED5-8;Tertiary education (levels 5-8);T;Total;Y15-24;From 15 to 24 years;PC;Percentage;PT;Portugal;2006;2006;13.1
A;Annual;NRP;No response;T;Total;Y15-24;From 15 to 24 years;PC;Percentage;PT;Portugal;2006;2006;11.9
A;Annual;UNK;Unknown;T;Total;Y15-24;From 15 to 24 years;PC;Percentage;PT;Portugal;2006;2006;11.7
A;Annual;TOTAL;All ISCED 2011 levels;M;Males;Y15-24;From 15 to 24 years;PC;Percentage;PT;Portugal;2006;2006;8.0
A;Annual;ED0-2;Less than primary, primary and lower secondary education (levels 0-2);M;Males;Y15-24;From 15 to 24 years;PC;Percentage;PT;Portugal;2006;2006;5.5
A;Annual;ED3_4;Upper secondary and post-secondary non-tertiary education (levels 3 and 4);M;Males;Y15-24;From 15 to 24 years;PC;Percentage;PT;Portugal;2006;2006;5.9
A;Annual;ED5-8;Tertiary education (levels 5-8);M;Males;Y15-24;From 15 to 24 years;PC;Percentage;PT;Portugal;2006;2006;4.7
A;Annual;NRP;No response;M;Males;Y15-24;From 15 to 24 years;PC;Percentage;PT;Portugal;2006;2006;4.5
A;Annual;UNK;Unknown;M;Males;Y15-24;From 15 to 24 years;PC;Percentage;PT;Portugal;2006;2006;4.0
A;Annual;TOTAL;All ISCED 2011 levels;F;Females;Y15-24;From 15 to 24 years;PC;Percentage;PT;Portugal;2006;2006;4.3
A;Annual;ED0-2;Less than primary, primary and lower secondary education (levels 0-2);F;Females;Y15-24;From 15 to 24 years;PC;Percentage;PT;Portugal;2006;2006;4.2
A;Annual;ED3_4;Upper secondary and post-secondary non-tertiary education (levels 3 and 4);F;Females;Y15-24;From 15 to 24 years;PC;Percentage;PT;Portugal;2006;2006;4.4
A;Annual;ED5-8;Tertiary education (levels 5-8);F;Females;Y15-24;From 15 to 24 years;PC;Percentage;PT;Portugal;2006;2006;3.9
A;Annual;UNK;Unknown;F;Females;Y15-24;From 15 to 24 years;PC;Percentage;PT;Portugal;2006;2006;3.3
A;Annual;TOTAL;All ISCED 2011 levels;T;Total;Y15-29;From 15 to 29 years;PC;Percentage;PT;Portugal;2006;2006;5.1
A;Annual;ED0-2;Less than primary, primary and lower secondary education (levels 0-2);T;Total;Y15-29;From 15 to 29 years;PC;Percentage;PT;Portugal;2006;2006;6.7
A;Annual;ED3_4;Upper secondary and post-secondary non-tertiary education (levels 3 and 4);T;Total;Y15-29;From 15 to 29 years;PC;Percentage;PT;Portugal;2006;2006;7.0
A;Annual;ED5-8;Tertiary education (levels 5-8);T;Total;Y15-29;From 15 to 29 years;PC;Percentage;PT;Portugal;2006;2006;7.5
A;Annual;NRP;No response;T;Total;Y15-29;From 15 to 29 years;PC;Percentage;PT;Portugal;2006;2006;7.4
A;Annual;UNK;Unknown;T;Total;Y15-29;From 15 to 29 years;PC;Percentage;PT;Portugal;2006;2006;7.7
A;Annual;TOTAL;All ISCED 2011 levels;M;Males;Y15-29;From 15 to 29 years;PC;Percentage;PT;Portugal;2006;2006;8.9
A;Annual;ED0-2;Less than primary, primary and lower secondary education (levels 0-2);M;Males;Y15-29;From 15 to 29 years;PC;Percentage;PT;Portugal;2006;2006;10.9
A;Annual;ED3_4;Upper secondary and post-secondary non-tertiary education (levels 3 and 4);M;Males;Y15-29;From 15 to 29 years;PC;Percentage;PT;Portugal;2006;2006;12.6
A;Annual;ED5-8;Tertiary education (levels 5-8);M;Males;Y15-29;From 15 to 29 years;PC;Percentage;PT;Portugal;2006;2006;15.5
A;Annual;NRP;No response;M;Males;Y15-29;From 15 to 29 years;PC;Percentage;PT;Portugal;2006;2006;16.1
A;Annual;UNK;Unknown;M;Males;Y15-29;From 15 to 29 years;PC;Percentage;PT;Portugal;2006;2006;17.1
A;Annual;TOTAL;All ISCED 2011 levels;F;Females;Y15-29;From 15 to 29 years;PC;Percentage;PT;Portugal;2006;2006;16.3
A;Annual;ED0-2;Less than primary, primary and lower secondary education (levels 0-2);F;Females;Y15-29;From 15 to 29 years;PC;Percentage;PT;Portugal;2006;2006;14.1
A;Annual;ED3_4;Upper secondary and post-secondary non-tertiary education (levels 3 and 4);F;Females;Y15-29;From 15 to 29 years;PC;Percentage;PT;Portugal;2006;2006;9.1
A;Annual;ED5-8;Tertiary education (levels 5-8);F;Females;Y15-29;From 15 to 29 years;PC;Percentage;PT;Portugal;2006;2006;7.0
A;Annual;NRP;No response;F;Females;Y15-29;From 15 to 29 years;PC;Percentage;PT;Portugal;2006;2006;6.6
A;Annual;UNK;Unknown;F;Females;Y15-29;From 15 to 29 years;PC;Percentage;PT;Portugal;2006;2006;6.9
A;Annual;TOTAL;All ISCED 2011 levels;T;Total;Y15-74;From 15 to 74 years;PC;Percentage;PT;Portugal;2006;2006;6.7
A;Annual;ED0-2;Less than primary, primary and lower secondary education (levels 0-2);T;Total;Y15-74;From 15 to 74 years;PC;Percentage;PT;Portugal;2006;2006;4.5
A;Annual;ED3_4;Upper secondary and post-secondary non-tertiary education (levels 3 and 4);T;Total;Y15-74;From 15 to 74 years;PC;Percentage;PT;Portugal;2006;2006;5.5
A;Annual;ED5-8;Tertiary education (levels 5-8);T;Total;Y15-74;From 15 to 74 years;PC;Percentage;PT;Portugal;2006;2006;5.3
A;Annual;NRP;No response;T;Total;Y15-74;From 15 to 74 years;PC;Percentage;PT;Portugal;2006;2006;10.8
A;Annual;UNK;Unknown;T;Total;Y15-74;From 15 to 74 years;PC;Percentage;PT;Portugal;2006;2006;12.7
A;Annual;TOTAL;All ISCED 2011 levels;M;Males;Y15-74;From 15 to 74 years;PC;Percentage;PT;Portugal;2006;2006;12.1
A;Annual;ED0-2;Less than primary, primary and lower secondary education (levels 0-2);M;Males;Y15-74;From 15 to 74 years;PC;Percentage;PT;Portugal;2006;2006;12.5
A;Annual;ED3_4;Upper secondary and post-secondary non-tertiary education (levels 3 and 4);M;Males;Y15-74;From 15 to 74 years;PC;Percentage;PT;Portugal;2006;2006;18.1
A;Annual;ED5-8;Tertiary education (levels 5-8);M;Males;Y15-74;From 15 to 74 years;PC;Percentage;PT;Portugal;2006;2006;19.0
A;Annual;NRP;No response;M;Males;Y15-74;From 15 to 74 years;PC;Percentage;PT;Portugal;2006;2006;18.9
A;Annual;UNK;Unknown;M;Males;Y15-74;From 15 to 74 years;PC;Percentage;PT;Portugal;2006;2006;17.5
A;Annual;TOTAL;All ISCED 2011 levels;F;Females;Y15-74;From 15 to 74 years;PC;Percentage;PT;Portugal;2006;2006;20.4
A;Annual;ED0-2;Less than primary, primary and lower secondary education (levels 0-2);F;Females;Y15-74;From 15 to 74 years;PC;Percentage;PT;Portugal;2006;2006;20.0
A;Annual;ED3_4;Upper secondary and post-secondary non-tertiary education (levels 3 and 4);F;Females;Y15-74;From 15 to 74 years;PC;Percentage;PT;Portugal;2006;2006;22.9
A;Annual;ED5-8;Tertiary education (levels 5-8);F;Females;Y15-74;From 15 to 74 years;PC;Percentage;PT;Portugal;2006;2006;24.4
A;Annual;NRP;No response;F;Females;Y15-74;From 15 to 74 years;PC;Percentage;PT;Portugal;2006;2006;35.2
A;Annual;UNK;Unknown;F;Females;Y15-74;From 15 to 74 years;PC;Percentage;PT;Portugal;2006;2006;42.1
A;Annual;TOTAL;All ISCED 2011 levels;T;Total;Y_GE15;15 years or over;PC;Percentage;PT;Portugal;2006;2006;40.8
A;Annual;ED0-2;Less than primary, primary and lower secondary education (levels 0-2);T;Total;Y_GE15;15 years or over;PC;Percentage;PT;Portugal;2006;2006;42.3
A;Annual;ED3_4;Upper secondary and post-secondary non-tertiary education (levels 3 and 4);T;Total;Y_GE15;15 years or over;PC;Percentage;PT;Portugal;2006;2006;42.5
A;Annual;ED5-8;Tertiary education (levels 5-8);T;Total;Y_GE15;15 years or over;PC;Percentage;PT;Portugal;2006;2006;39.7
A;Annual;NRP;No response;T;Total;Y_GE15;15 years or over;PC;Percentage;PT;Portugal;2006;2006;32.9
A;Annual;UNK;Unknown;T;Total;Y_GE15;15 years or over;PC;Percentage;PT;Portugal;2006;2006;26.0
A;Annual;TOTAL;All ISCED 2011 levels;M;Males;Y_GE15;15 years or over;PC;Percentage;PT;Portugal;2006;2006;27.2
A;Annual;ED3_4;Upper secondary and post-secondary non-tertiary education (levels 3 and 4);M;Males;Y_GE15;15 years or over;PC;Percentage;PT;Portugal;2006;2006;35.9
A;Annual;ED5-8;Tertiary education (levels 5-8);M;Males;Y_GE15;15 years or over;PC;Percentage;PT;Portugal;2006;2006;40.3
A;Annual;NRP;No response;M;Males;Y_GE15;15 years or over;PC;Percentage;PT;Portugal;2006;2006;31.3
A;Annual;UNK;Unknown;M;Males;Y_GE15;15 years or over;PC;Percentage;PT;Portugal;2006;2006;36.3
A;Annual;TOTAL;All ISCED 2011 levels;F;Females;Y_GE15;15 years or over;PC;Percentage;PT;Portugal;2006;2006;8.9
A;Annual;ED0-2;Less than primary, primary and lower secondary education (levels 0-2);F;Females;Y_GE15;15 years or over;PC;Percentage;PT;Portugal;2006;2006;9.4
A;Annual;ED3_4;Upper secondary and post-secondary non-tertiary education (levels 3 and 4);F;Females;Y_GE15;15 years or over;PC;Percentage;PT;Portugal;2006;2006;9.6
A;Annual;ED5-8;Tertiary education (levels 5-8);F;Females;Y_GE15;15 years or over;PC;Percentage;PT;Portugal;2006;2006;10.1
A;Annual;NRP;No response;F;Females;Y_GE15;15 years or over;PC;Percentage;PT;Portugal;2006;2006;13.8
A;Annual;UNK;Unknown;F;Females;Y_GE15;15 years or over;PC;Percentage;PT;Portugal;2006;2006;14.9
A;Annual;TOTAL;All ISCED 2011 levels;T;Total;Y20-64;From 20 to 64 years;PC;Percentage;PT;Portugal;2006;2006;16.8
A;Annual;ED0-2;Less than primary, primary and lower secondary education (levels 0-2);T;Total;Y20-64;From 20 to 64 years;PC;Percentage;PT;Portugal;2006;2006;16.9
A;Annual;ED3_4;Upper secondary and post-secondary non-tertiary education (levels 3 and 4);T;Total;Y20-64;From 20 to 64 years;PC;Percentage;PT;Portugal;2006;2006;18.5
A;Annual;ED5-8;Tertiary education (levels 5-8);T;Total;Y20-64;From 20 to 64 years;PC;Percentage;PT;Portugal;2006;2006;18.2
A;Annual;NRP;No response;T;Total;Y20-64;From 20 to 64 years;PC;Percentage;PT;Portugal;2006;2006;20.8
A;Annual;UNK;Unknown;T;Total;Y20-64;From 20 to 64 years;PC;Percentage;PT;Portugal;2006;2006;23.9
A;Annual;TOTAL;All ISCED 2011 levels;M;Males;Y20-64;From 20 to 64 years;PC;Percentage;PT;Portugal;2006;2006;29.4
A;Annual;ED0-2;Less than primary, primary and lower secondary education (levels 0-2);M;Males;Y20-64;From 20 to 64 years;PC;Percentage;PT;Portugal;2006;2006;32.7
A;Annual;ED3_4;Upper secondary and post-secondary non-tertiary education (levels 3 and 4);M;Males;Y20-64;From 20 to 64 years;PC;Percentage;PT;Portugal;2006;2006;34.5
A;Annual;ED5-8;Tertiary education (levels 5-8);M;Males;Y20-64;From 20 to 64 years;PC;Percentage;PT;Portugal;2006;2006;32.3
A;Annual;NRP;No response;M;Males;Y20-64;From 20 to 64 years;PC;Percentage;PT;Portugal;2006;2006;29.3
A;Annual;UNK;Unknown;M;Males;Y20-64;From 20 to 64 years;PC;Percentage;PT;Portugal;2006;2006;28.6
A;Annual;TOTAL;All ISCED 2011 levels;F;Females;Y20-64;From 20 to 64 years;PC;Percentage;PT;Portugal;2006;2006;24.2
A;Annual;ED0-2;Less than primary, primary and lower secondary education (levels 0-2);F;Females;Y20-64;From 20 to 64 years;PC;Percentage;PT;Portugal;2006;2006;18.3
A;Annual;ED3_4;Upper secondary and post-secondary non-tertiary education (levels 3 and 4);F;Females;Y20-64;From 20 to 64 years;PC;Percentage;PT;Portugal;2006;2006;21.1
A;Annual;ED5-8;Tertiary education (levels 5-8);F;Females;Y20-64;From 20 to 64 years;PC;Percentage;PT;Portugal;2006;2006;20.9
A;Annual;NRP;No response;F;Females;Y20-64;From 20 to 64 years;PC;Percentage;PT;Portugal;2006;2006;31.2
A;Annual;UNK;Unknown;F;Females;Y20-64;From 20 to 64 years;PC;Percentage;PT;Portugal;2006;2006;30.5
A;Annual;TOTAL;All ISCED 2011 levels;T;Total;Y25-34;From 25 to 34 years;PC;Percentage;PT;Portugal;2006;2006;26.9
A;Annual;ED0-2;Less than primary, primary and lower secondary education (levels 0-2);T;Total;Y25-34;From 25 to 34 years;PC;Percentage;PT;Portugal;2006;2006;27.0
A;Annual;ED3_4;Upper secondary and post-secondary non-tertiary education (levels 3 and 4);T;Total;Y25-34;From 25 to 34 years;PC;Percentage;PT;Portugal;2006;2006;5.1
A;Annual;ED5-8;Tertiary education (levels 5-8);T;Total;Y25-34;From 25 to 34 years;PC;Percentage;PT;Portugal;2006;2006;4.8
A;Annual;NRP;No response;T;Total;Y25-34;From 25 to 34 years;PC;Percentage;PT;Portugal;2006;2006;5.3
A;Annual;UNK;Unknown;T;Total;Y25-34;From 25 to 34 years;PC;Percentage;PT;Portugal;2006;2006;5.3
A;Annual;TOTAL;All ISCED 2011 levels;M;Males;Y25-34;From 25 to 34 years;PC;Percentage;PT;Portugal;2006;2006;7.5
A;Annual;ED0-2;Less than primary, primary and lower secondary education (levels 0-2);M;Males;Y25-34;From 25 to 34 years;PC;Percentage;PT;Portugal;2006;2006;8.0
A;Annual;ED3_4;Upper secondary and post-secondary non-tertiary education (levels 3 and 4);M;Males;Y25-34;From 25 to 34 years;PC;Percentage;PT;Portugal;2006;2006;9.2
A;Annual;ED5-8;Tertiary education (levels 5-8);M;Males;Y25-34;From 25 to 34 years;PC;Percentage;PT;Portugal;2006;2006;9.5
A;Annual;NRP;No response;M;Males;Y25-34;From 25 to 34 years;PC;Percentage;PT;Portugal;2006;2006;10.0
A;Annual;UNK;Unknown;M;Males;Y25-34;From 25 to 34 years;PC;Percentage;PT;Portugal;2006;2006;9.1
A;Annual;TOTAL;All ISCED 2011 levels;F;Females;Y25-34;From 25 to 34 years;PC;Percentage;PT;Portugal;2006;2006;11.2
A;Annual;ED0-2;Less than primary, primary and lower secondary education (levels 0-2);F;Females;Y25-34;From 25 to 34 years;PC;Percentage;PT;Portugal;2006;2006;13.2
A;Annual;ED3_4;Upper secondary and post-secondary non-tertiary education (levels 3 and 4);F;Females;Y25-34;From 25 to 34 years;PC;Percentage;PT;Portugal;2006;2006;14.7
A;Annual;ED5-8;Tertiary education (levels 5-8);F;Females;Y25-34;From 25 to 34 years;PC;Percentage;PT;Portugal;2006;2006;16.0
A;Annual;NRP;No response;F;Females;Y25-34;From 25 to 34 years;PC;Percentage;PT;Portugal;2006;2006;16.8
A;Annual;UNK;Unknown;F;Females;Y25-34;From 25 to 34 years;PC;Percentage;PT;Portugal;2006;2006;15.2
A;Annual;TOTAL;All ISCED 2011 levels;T;Total;Y_GE25;25 years or over;PC;Percentage;PT;Portugal;2006;2006;13.5
A;Annual;ED0-2;Less than primary, primary and lower secondary education (levels 0-2);T;Total;Y_GE25;25 years or over;PC;Percentage;PT;Portugal;2006;2006;11.9
A;Annual;ED3_4;Upper secondary and post-secondary non-tertiary education (levels 3 and 4);T;Total;Y_GE25;25 years or over;PC;Percentage;PT;Portugal;2006;2006;11.1
A;Annual;ED5-8;Tertiary education (levels 5-8);T;Total;Y_GE25;25 years or over;PC;Percentage;PT;Portugal;2006;2006;8.4
A;Annual;NRP;No response;T;Total;Y_GE25;25 years or over;PC;Percentage;PT;Portugal;2006;2006;7.7
A;Annual;UNK;Unknown;T;Total;Y_GE25;25 years or over;PC;Percentage;PT;Portugal;2006;2006;7.2
A;Annual;TOTAL;All ISCED 2011 levels;M;Males;Y_GE25;25 years or over;PC;Percentage;PT;Portugal;2006;2006;7.7
A;Annual;ED0-2;Less than primary, primary and lower secondary education (levels 0-2);M;Males;Y_GE25;25 years or over;PC;Percentage;PT;Portugal;2006;2006;8.1
A;Annual;ED3_4;Upper secondary and post-secondary non-tertiary education (levels 3 and 4);M;Males;Y_GE25;25 years or over;PC;Percentage;PT;Portugal;2006;2006;8.7
A;Annual;ED5-8;Tertiary education (levels 5-8);M;Males;Y_GE25;25 years or over;PC;Percentage;PT;Portugal;2006;2006;8.7
A;Annual;NRP;No response;M;Males;Y_GE25;25 years or over;PC;Percentage;PT;Portugal;2006;2006;5.0
A;Annual;UNK;Unknown;M;Males;Y_GE25;25 years or over;PC;Percentage;PT;Portugal;2006;2006;4.7
A;Annual;TOTAL;All ISCED 2011 levels;F;Females;Y_GE25;25 years or over;PC;Percentage;PT;Portugal;2006;2006;5.2
A;Annual;ED0-2;Less than primary, primary and lower secondary education (levels 0-2);F;Females;Y_GE25;25 years or over;PC;Percentage;PT;Portugal;2006;2006;5.2
A;Annual;ED3_4;Upper secondary and post-secondary non-tertiary education (levels 3 and 4);F;Females;Y_GE25;25 years or over;PC;Percentage;PT;Portugal;2006;2006;7.3
A;Annual;ED5-8;Tertiary education (levels 5-8);F;Females;Y_GE25;25 years or over;PC;Percentage;PT;Portugal;2006;2006;7.8
A;Annual;NRP;No response;F;Females;Y_GE25;25 years or over;PC;Percentage;PT;Portugal;2006;2006;9.0
A;Annual;UNK;Unknown;F;Females;Y_GE25;25 years or over;PC;Percentage;PT;Portugal;2006;2006;9.3
A;Annual;TOTAL;All ISCED 2011 levels;T;Total;Y35-44;From 35 to 44 years;PC;Percentage;PT;Portugal;2006;2006;9.8
A;Annual;ED0-2;Less than primary, primary and lower secondary education (levels 0-2);T;Total;Y35-44;From 35 to 44 years;PC;Percentage;PT;Portugal;2006;2006;8.8
A;Annual;ED3_4;Upper secondary and post-secondary non-tertiary education (levels 3 and 4);T;Total;Y35-44;From 35 to 44 years;PC;Percentage;PT;Portugal;2006;2006;10.9
A;Annual;ED5-8;Tertiary education (levels 5-8);T;Total;Y35-44;From 35 to 44 years;PC;Percentage;PT;Portugal;2006;2006;12.8
A;Annual;NRP;No response;T;Total;Y35-44;From 35 to 44 years;PC;Percentage;PT;Portugal;2006;2006;14.4
A;Annual;UNK;Unknown;T;Total;Y35-44;From 35 to 44 years;PC;Percentage;PT;Portugal;2006;2006;15.6
A;Annual;TOTAL;All ISCED 2011 levels;M;Males;Y35-44;From 35 to 44 years;PC;Percentage;PT;Portugal;2006;2006;16.4
